"REF_DATE","GEO","DGUID","Estimates","Consumption category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of general governments","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039062017","13.2.5","89.8","","","","1"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of general governments","Health","Dollars","81","millions","6","v1039062018","13.2.7","371.8","","","","1"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of general governments","Recreation and culture","Dollars","81","millions","6","v1039062019","13.2.10","53.4","","","","1"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of general governments","Education","Dollars","81","millions","6","v1039062020","13.2.11","284.2","","","","1"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of general governments","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039062021","13.2.14","108.8","","","","1"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of non-profit institutions serving households","Total consumption","Dollars","81","millions","6","v1039062022","13.3.1","53.0","","","","1"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of non-profit institutions serving households","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039062023","13.3.5","1.5","","","","1"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of non-profit institutions serving households","Health","Dollars","81","millions","6","v1039062024","13.3.7","0.7","","","","1"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of non-profit institutions serving households","Recreation and culture","Dollars","81","millions","6","v1039062025","13.3.10","0.8","","","","1"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of non-profit institutions serving households","Education","Dollars","81","millions","6","v1039062026","13.3.11","0.9","","","","1"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of non-profit institutions serving households","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039062027","13.3.14","11.2","","","","1"
"2012","Northwest Territories","2016A000261","Individual consumption expenditures of non-profit institutions serving households","Other services","Dollars","81","millions","6","v1039062028","13.3.16","37.9","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Total consumption","Dollars","81","millions","6","v1039062029","13.4.1","2465.0","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039062030","13.4.2","161.5","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039062031","13.4.3","81.8","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Clothing and footwear","Dollars","81","millions","6","v1039062032","13.4.4","64.5","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039062033","13.4.5","563.1","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039062034","13.4.6","59.2","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Health","Dollars","81","millions","6","v1039062035","13.4.7","402.4","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Transport","Dollars","81","millions","6","v1039062036","13.4.8","182.5","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Communications","Dollars","81","millions","6","v1039062037","13.4.9","37.5","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Recreation and culture","Dollars","81","millions","6","v1039062038","13.4.10","177.3","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Education","Dollars","81","millions","6","v1039062039","13.4.11","294.0","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Food, beverage and accommodation services","Dollars","81","millions","6","v1039062040","13.4.12","122.4","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Insurance and financial services","Dollars","81","millions","6","v1039062041","13.4.13","69.5","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039062042","13.4.14","188.0","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Net expenditure abroad","Dollars","81","millions","6","v1039062043","13.4.15","23.5","","","","1"
"2012","Northwest Territories","2016A000261","Household actual final consumption","Other services","Dollars","81","millions","6","v1039062044","13.4.16","37.9","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Total consumption","Dollars","81","millions","6","v1039062045","14.1.1","715.0","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039062046","14.1.2","96.2","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039062047","14.1.3","49.2","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Clothing and footwear","Dollars","81","millions","6","v1039062048","14.1.4","47.0","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039062049","14.1.5","262.1","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039062050","14.1.6","34.4","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Health","Dollars","81","millions","6","v1039062051","14.1.7","13.9","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Transport","Dollars","81","millions","6","v1039062052","14.1.8","52.5","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Communications","Dollars","81","millions","6","v1039062053","14.1.9","16.9","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Recreation and culture","Dollars","81","millions","6","v1039062054","14.1.10","40.2","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Education","Dollars","81","millions","6","v1039062055","14.1.11","3.7","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Food, beverage and accommodation services","Dollars","81","millions","6","v1039062056","14.1.12","34.9","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Insurance and financial services","Dollars","81","millions","6","v1039062057","14.1.13","19.4","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039062058","14.1.14","34.6","","","","1"
"2012","Nunavut","2016A000262","Household final consumption expenditure","Net expenditure abroad","Dollars","81","millions","6","v1039062059","14.1.15","9.8","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of general governments","Total consumption","Dollars","81","millions","6","v1039062060","14.2.1","719.0","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of general governments","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039062061","14.2.5","97.3","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of general governments","Health","Dollars","81","millions","6","v1039062062","14.2.7","346.9","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of general governments","Recreation and culture","Dollars","81","millions","6","v1039062063","14.2.10","38.7","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of general governments","Education","Dollars","81","millions","6","v1039062064","14.2.11","206.5","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of general governments","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039062065","14.2.14","29.6","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of non-profit institutions serving households","Total consumption","Dollars","81","millions","6","v1039062066","14.3.1","52.0","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of non-profit institutions serving households","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039062067","14.3.5","0.7","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of non-profit institutions serving households","Health","Dollars","81","millions","6","v1039062068","14.3.7","0.1","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of non-profit institutions serving households","Recreation and culture","Dollars","81","millions","6","v1039062069","14.3.10","0.0","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of non-profit institutions serving households","Education","Dollars","81","millions","6","v1039062070","14.3.11","1.2","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of non-profit institutions serving households","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039062071","14.3.14","11.9","","","","1"
"2012","Nunavut","2016A000262","Individual consumption expenditures of non-profit institutions serving households","Other services","Dollars","81","millions","6","v1039062072","14.3.16","38.1","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Total consumption","Dollars","81","millions","6","v1039062073","14.4.1","1486.0","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039062074","14.4.2","96.2","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039062075","14.4.3","49.2","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Clothing and footwear","Dollars","81","millions","6","v1039062076","14.4.4","47.0","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039062077","14.4.5","360.1","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039062078","14.4.6","34.4","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Health","Dollars","81","millions","6","v1039062079","14.4.7","360.9","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Transport","Dollars","81","millions","6","v1039062080","14.4.8","52.5","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Communications","Dollars","81","millions","6","v1039062081","14.4.9","16.9","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Recreation and culture","Dollars","81","millions","6","v1039062082","14.4.10","78.9","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Education","Dollars","81","millions","6","v1039062083","14.4.11","211.4","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Food, beverage and accommodation services","Dollars","81","millions","6","v1039062084","14.4.12","34.9","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Insurance and financial services","Dollars","81","millions","6","v1039062085","14.4.13","19.4","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039062086","14.4.14","76.1","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Net expenditure abroad","Dollars","81","millions","6","v1039062087","14.4.15","9.8","","","","1"
"2012","Nunavut","2016A000262","Household actual final consumption","Other services","Dollars","81","millions","6","v1039062088","14.4.16","38.1","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Total consumption","Dollars","81","millions","6","v1039062089","15.1.1","146.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039062090","15.1.2","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039062091","15.1.3","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Clothing and footwear","Dollars","81","millions","6","v1039062092","15.1.4","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039062093","15.1.5","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039062094","15.1.6","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Health","Dollars","81","millions","6","v1039062095","15.1.7","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Transport","Dollars","81","millions","6","v1039062096","15.1.8","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Communications","Dollars","81","millions","6","v1039062097","15.1.9","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Recreation and culture","Dollars","81","millions","6","v1039062098","15.1.10","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Education","Dollars","81","millions","6","v1039062099","15.1.11","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Food, beverage and accommodation services","Dollars","81","millions","6","v1039062100","15.1.12","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Insurance and financial services","Dollars","81","millions","6","v1039062101","15.1.13","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039062102","15.1.14","0.0","","","","1"
"2012","Outside Canada","","Household final consumption expenditure","Net expenditure abroad","Dollars","81","millions","6","v1039062103","15.1.15","146.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of general governments","Total consumption","Dollars","81","millions","6","v1039062104","15.2.1","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of general governments","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039062105","15.2.5","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of general governments","Health","Dollars","81","millions","6","v1039062106","15.2.7","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of general governments","Recreation and culture","Dollars","81","millions","6","v1039062107","15.2.10","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of general governments","Education","Dollars","81","millions","6","v1039062108","15.2.11","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of general governments","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039062109","15.2.14","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of non-profit institutions serving households","Total consumption","Dollars","81","millions","6","v1039062110","15.3.1","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of non-profit institutions serving households","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039062111","15.3.5","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of non-profit institutions serving households","Health","Dollars","81","millions","6","v1039062112","15.3.7","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of non-profit institutions serving households","Recreation and culture","Dollars","81","millions","6","v1039062113","15.3.10","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of non-profit institutions serving households","Education","Dollars","81","millions","6","v1039062114","15.3.11","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of non-profit institutions serving households","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039062115","15.3.14","0.0","","","","1"
"2012","Outside Canada","","Individual consumption expenditures of non-profit institutions serving households","Other services","Dollars","81","millions","6","v1039062116","15.3.16","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Total consumption","Dollars","81","millions","6","v1039062117","15.4.1","146.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039062118","15.4.2","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039062119","15.4.3","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Clothing and footwear","Dollars","81","millions","6","v1039062120","15.4.4","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039062121","15.4.5","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039062122","15.4.6","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Health","Dollars","81","millions","6","v1039062123","15.4.7","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Transport","Dollars","81","millions","6","v1039062124","15.4.8","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Communications","Dollars","81","millions","6","v1039062125","15.4.9","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Recreation and culture","Dollars","81","millions","6","v1039062126","15.4.10","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Education","Dollars","81","millions","6","v1039062127","15.4.11","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Food, beverage and accommodation services","Dollars","81","millions","6","v1039062128","15.4.12","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Insurance and financial services","Dollars","81","millions","6","v1039062129","15.4.13","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039062130","15.4.14","0.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Net expenditure abroad","Dollars","81","millions","6","v1039062131","15.4.15","146.0","","","","1"
"2012","Outside Canada","","Household actual final consumption","Other services","Dollars","81","millions","6","v1039062132","15.4.16","0.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Total consumption","Dollars","81","millions","6","v1039061489","1.1.1","1038086.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039061490","1.1.2","94295.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039061491","1.1.3","40316.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Clothing and footwear","Dollars","81","millions","6","v1039061492","1.1.4","42055.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061493","1.1.5","245355.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039061494","1.1.6","54925.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Health","Dollars","81","millions","6","v1039061495","1.1.7","43764.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Transport","Dollars","81","millions","6","v1039061496","1.1.8","157160.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Communications","Dollars","81","millions","6","v1039061497","1.1.9","26839.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Recreation and culture","Dollars","81","millions","6","v1039061498","1.1.10","87285.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Education","Dollars","81","millions","6","v1039061499","1.1.11","16227.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Food, beverage and accommodation services","Dollars","81","millions","6","v1039061500","1.1.12","69873.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Insurance and financial services","Dollars","81","millions","6","v1039061501","1.1.13","88827.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061502","1.1.14","53371.0","","","","1"
"2013","Canada","2016A000011124","Household final consumption expenditure","Net expenditure abroad","Dollars","81","millions","6","v1039061503","1.1.15","17794.0","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of general governments","Total consumption","Dollars","81","millions","6","v1039061504","1.2.1","258523.0","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of general governments","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061505","1.2.5","4787.7","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of general governments","Health","Dollars","81","millions","6","v1039061506","1.2.7","138472.2","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of general governments","Recreation and culture","Dollars","81","millions","6","v1039061507","1.2.10","11399.1","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of general governments","Education","Dollars","81","millions","6","v1039061508","1.2.11","88587.9","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of general governments","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061509","1.2.14","15276.1","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of non-profit institutions serving households","Total consumption","Dollars","81","millions","6","v1039061510","1.3.1","26429.0","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of non-profit institutions serving households","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061511","1.3.5","577.3","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of non-profit institutions serving households","Health","Dollars","81","millions","6","v1039061512","1.3.7","1161.0","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of non-profit institutions serving households","Recreation and culture","Dollars","81","millions","6","v1039061513","1.3.10","1227.3","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of non-profit institutions serving households","Education","Dollars","81","millions","6","v1039061514","1.3.11","2446.4","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of non-profit institutions serving households","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061515","1.3.14","6003.4","","","","1"
"2013","Canada","2016A000011124","Individual consumption expenditures of non-profit institutions serving households","Other services","Dollars","81","millions","6","v1039061516","1.3.16","15013.6","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Total consumption","Dollars","81","millions","6","v1039061517","1.4.1","1323038.0","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039061518","1.4.2","94295.0","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039061519","1.4.3","40316.0","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Clothing and footwear","Dollars","81","millions","6","v1039061520","1.4.4","42055.0","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061521","1.4.5","250720.0","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039061522","1.4.6","54925.0","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Health","Dollars","81","millions","6","v1039061523","1.4.7","183397.2","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Transport","Dollars","81","millions","6","v1039061524","1.4.8","157160.0","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Communications","Dollars","81","millions","6","v1039061525","1.4.9","26839.0","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Recreation and culture","Dollars","81","millions","6","v1039061526","1.4.10","99911.4","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Education","Dollars","81","millions","6","v1039061527","1.4.11","107261.3","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Food, beverage and accommodation services","Dollars","81","millions","6","v1039061528","1.4.12","69873.0","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Insurance and financial services","Dollars","81","millions","6","v1039061529","1.4.13","88827.0","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061530","1.4.14","74650.5","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Net expenditure abroad","Dollars","81","millions","6","v1039061531","1.4.15","17794.0","","","","1"
"2013","Canada","2016A000011124","Household actual final consumption","Other services","Dollars","81","millions","6","v1039061532","1.4.16","15013.6","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Total consumption","Dollars","81","millions","6","v1039061533","2.1.1","15409.0","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Food and non-alcoholic beverages","Dollars","81","millions","6","v1039061534","2.1.2","1486.9","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1039061535","2.1.3","840.9","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Clothing and footwear","Dollars","81","millions","6","v1039061536","2.1.4","609.5","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061537","2.1.5","3458.9","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1039061538","2.1.6","853.4","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Health","Dollars","81","millions","6","v1039061539","2.1.7","585.3","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Transport","Dollars","81","millions","6","v1039061540","2.1.8","2814.7","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Communications","Dollars","81","millions","6","v1039061541","2.1.9","438.1","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Recreation and culture","Dollars","81","millions","6","v1039061542","2.1.10","1219.1","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Education","Dollars","81","millions","6","v1039061543","2.1.11","123.8","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Food, beverage and accommodation services","Dollars","81","millions","6","v1039061544","2.1.12","1003.9","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Insurance and financial services","Dollars","81","millions","6","v1039061545","2.1.13","993.9","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061546","2.1.14","810.3","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household final consumption expenditure","Net expenditure abroad","Dollars","81","millions","6","v1039061547","2.1.15","170.2","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of general governments","Total consumption","Dollars","81","millions","6","v1039061548","2.2.1","4741.0","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of general governments","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061549","2.2.5","82.3","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of general governments","Health","Dollars","81","millions","6","v1039061550","2.2.7","2562.9","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of general governments","Recreation and culture","Dollars","81","millions","6","v1039061551","2.2.10","127.1","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of general governments","Education","Dollars","81","millions","6","v1039061552","2.2.11","1773.4","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of general governments","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061553","2.2.14","195.3","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of non-profit institutions serving households","Total consumption","Dollars","81","millions","6","v1039061554","2.3.1","263.0","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of non-profit institutions serving households","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1039061555","2.3.5","3.5","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of non-profit institutions serving households","Health","Dollars","81","millions","6","v1039061556","2.3.7","3.0","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of non-profit institutions serving households","Recreation and culture","Dollars","81","millions","6","v1039061557","2.3.10","10.2","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of non-profit institutions serving households","Education","Dollars","81","millions","6","v1039061558","2.3.11","12.1","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of non-profit institutions serving households","Miscellaneous goods and services (including social protection)","Dollars","81","millions","6","v1039061559","2.3.14","46.6","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Individual consumption expenditures of non-profit institutions serving households","Other services","Dollars","81","millions","6","v1039061560","2.3.16","187.6","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Household actual final consumption","Total consumption","Dollars","81","millions","6","v1039061561","2.4.1","20413.0","","","","1"
